tweet_id,label,tweet_text
1367558240687583240,3,Surprised I’m not feeling sick yet after all the stories I heard. Just a little arm swelling. Took an Aleve cuz I got tired of the pain. #Moderna #vaccination #GetVaccinated
1383079713338363905,3,Round two of #Moderna for educators at Hancock Place today! Thanks @ifmstl for partnering with us!  #COVID19Vaccine #hpsdtigers https://t.co/qDNBSBJhk6
1380019905500565504,2,#Covaxin Wear Mask https://t.co/GsYTKvMXbs
1355224094778777600,3,"2??/2?? 
? Thrilled to have the second dose
? Let’s do this 2021
? @_TheNMH making sure recipients sugar levels are topped up 

 #PfizerBioNTech #CovidVaccine https://t.co/P7WBq4jaVo"
1357662106905149440,2,"According to 2 separate studies, #COVID19 survivors might only need one shot of the new vaccines from #Moderna &amp; #PfizerBioNTech, instead of the usual two doses.

#COVIDVaccine #VaccinationDrive #CoronaVirus #COVIDSecondWave"
1361968652837412865,2,@odysseuslahori @omar_quraishi @ChughtaiLab @SerumInstIndia Yes Sir! No cap on pricing. No one can buy #COVIDVaccine off the shelf from the manufacturing countries. That means there is no black market at. Than how come a US$10 #SputnikV would sell for expensive ?
1382223784627818496,2,"?? Internet, still undefeated. ??? #vaccine #Moderna #Pfizer #JohnsonandJohnson #COVID19 #vaccines #vaccinated #humor #memes #CovidVaccine https://t.co/Q5hx7jDXDm"
1381329012694335488,3,"Diolch @HywelDdaHB @PublicHealthW @NHSMillion 6.50pm 11/4/21 had my #oxfordastrazeneca 1st vaccination......it was super efficiently organised &amp; Wendy did a great needle job! #Diolch ???????
#BigBoy #COVIDVaccination #NHS #CovidVaccine #Grateful https://t.co/tT22qBbq8b"
1382690269267701768,2,"This is me when someone says they got their ""covid"" shot 
https://t.co/vLGTS2K9Ht

#BREAKING

#AstraZeneca #moderna #COVIDSecondWave #fakenews #fearTactics #cancelCNN #CancelCulture #vaccinated"
1366310015762452488,2,"He took #COVAXIN, against which a lot of misinformation was spread even when it was scientifically perfect. I think PM has given a clear message to the country. All misinformation&amp;hesitancy should be buried once and for all: Union Health Minister #DrHarshVardhan https://t.co/9GBMNa1X27"
1338623197390852100,2,"The first COVID-19 vaccine doses have arrived in Oregon.  

Watch #MorningsontheDove from 6am -9am tomorrow for details. 

#COVID19Vaccine #PfizerBioNTech #theDove #theDoveTV #theDoveRadio #theDoveNewsroom #Faith #hope #encouragment #affirmation #PNW #Oregon https://t.co/PV8aUYDmt9"
1364466352530984964,2,#SEC to discuss @drreddys application for emergency use of #SputnikV #vaccine (From Agencies) https://t.co/swcKWlyr4t
1344629381503868932,2,"Exactly this. 

Talk about clutching defeat from the jaws of victory. 

#PfizerBioNTech https://t.co/qj97MNVaR9"
1380820756561543169,3,"Time to become a cyborg, or Captain America.  Feeling very fortunate to have been called for my jab already. #OxfordAstraZeneca https://t.co/XUdrW2kviJ"
1373021270929969157,2,"https://t.co/jKrec33FFt DÊ LIKE
2021 Top 8 Vacinas
Brazil SFE Company

@NOVAVAX INC
@Moderna
@BioNTech SE
 @Regeneron Pharmaceuticals
@Johnson &amp; Johnson
@AstraZeneca
@Pfizer
@Sanofi

#Novavax #Moderna #BioNTech #Regeneron #Johnson #AstraZeneca #Pfizer #Sanofi https://t.co/HDgoMOHJiI"
1375135394354900998,2,"@joewroe These guys are just merchants of death. 
Refusing to use @sputnikvaccine in a pandemic of this scale is criminal negligence, same with #SinoPharm and @NovaVax
All available and superb efficacy."
1371509992923172864,2,"Vaccine diplomacy + coercion by the US. 
Show Brazilians #Pfizer #Moderna #vaccines , or shut up. https://t.co/sdbGNn7XVN"
1374124627593662464,3,"@fi_virginia Got my 1st shot today!
#moderna"
1360212285030031367,2,#SputnikV 1/2 complete.
1374854616144257027,2,"Today I received my first #FauciOuchie jab, the #Moderna version. $MRNA #COVID19"
1373070078820937730,2,"On March 19, a flight with doses of Sputnik V arrived in Argentina.????

AR1061 flight data on the RadarBox:
https://t.co/FEHCSPn0dP

#AR1061 #SputnikV #RadarBox https://t.co/5KIuxe75om https://t.co/6sVylweAti"
1374040828826488832,2,"«there's another thing thing going on w/ the Russian &amp; #Chinesevaccines which I think should make us trust them even more..they've allowed other countries..to run their own trials..» 

#covidvaccines #covidvaccination #BigPharma #vaccinehoarding #SputnikV

https://t.co/NSULb6ESgk"
1372727780186714114,2,"#BidenHasAPlan Thank u, Sir!  Well done! #Biden Under the previous administration, I wouldn’t have received my first dose by now. #Moderna #BidenGettingItDone #CovidVaccine #coronavirus https://t.co/V3s0ZBSlwn"
1380837279153975303,2,"@sputnik_fr Yes, #Brazil has stopped the registration process of #sputnikv due to lack of documentation. Where will #russia supply necessary docs for #Brazil, #EMA, #India, #RSA and #WHO ?"
1384368491923341313,2,@deepsealioness Pidi 's can take #pappumuthra twice a day to avoid taking BJP vaccine #Covaxin #Covishield
1380123343492419586,2,The Russian vaccine #SputnikV has not yet been approved in the EU. Health Minister Spahn has now announced bilateral talks with Moscow ... NUTS! https://t.co/18OYBC79ah
1366266105690550272,1,#FraudFauci has financial conflict of interest in #Moderna &amp; vaxxs He has taken America for $2M+ salary to promote his own interests NOT America's basically LYING abt following the science while getting everything wrong! https://t.co/mbZcPPJ7d1
1384212116832362497,3,I was #vaccinated today! I got the first dose of #Moderna. Thank you to @RegionofHalton for the opportunity. #COVIDVaccination #COVIDVaccines #VaccinateEducatorsNow #VaccinesForAll #Grateful #vaccines https://t.co/Wv4DCRA9zv
1382841632320540673,3,"Something new in the works! 
.
.
.
.
.
#k40 #k40laser #laserengraving #pewpewpew #makersgonnamake #thanksscience #???????ss???????s #pfizer #moderna @ Rochester, New York https://t.co/vdaNtwmiZa"
1373619414856261635,3,"Qobayat municipality announces that the Chinese #Sinopharm vaccine is now available for all the town's residents, thanks to the efforts of MP Hadi Hobeich and as part of the donation presented by #SaadHariri"
1370497140825395210,2,Of we had #Sinovac on the #isleofman we would all be vaccinated by now @dashford77
1384912269348413440,3,Just did it finally got the Moderna Vaccine 1 of 2 #getvaccinated #moderna #covid19vaccine #1of2 @ Sam's Club https://t.co/sk7YS0lpXn
1362676984619429892,2,"I haven’t checked the formulation of the #Moderna vaccine, so hopefully that gives yet another alternative."
1384685064567492610,2,"#Moderna will start its vaccine rollout in the Philippines by mid-June with the delivery of an initial 200,000 doses, according to @philippinesusa Ambassador to the US Jose Manuel Romualdez.

https://t.co/XKhxamAscE"
1364412159774453761,2,"@PrinSciAdvGoI @ProfBhargava @BhramarBioStat @ShamikaRavi @doctorsoumya @PMOIndia 
Why have the #vaccine not been released to the citizens yet? Are we waiting for #covaxin trials to get over ? Is that why we are stalling vaccinations ?"
1372443125097107456,2,"@geonews_urdu our company #AGPLIMITED is importing #sputnikV for #COVID19 

@BBhuttoZardari 
@AseefaBZ 
@BakhtawarBZ 
@SaeedGhani1 
@WaqarMehdiPPP1 
@murtazawahab1 
@AzraPechuho 
@LumosNotNox"
1372878283872829443,1,"#Covaxin 311 People out of ""1.9 MILLION (!) have ""mild""  Side Effects.?
That's rounded up in Percent = just 0.02%?
That's a awesome Number??

Check out other #Vaccines.
Deaths and Blood Clots...?
If i have to choose, it will be Covaxin??
$OCGN"
1359428093191073796,3,"Some?Information about #COVAXIN.
Covaxin can also be stored for 3 Months (!) at Room Temperature.?
And COVAXIN also works against the mutated Variant of the #Covid #Virus.?
This is all in all VERY??
#OCGN 
$OCGN
#Ocugen 
#vaccine 
#covaxine https://t.co/c4dwpjL60E"
1382710809608921088,3,It’s just a different attitude you have when you get fully vaccinated! #beatcovid19 #moderna #fullyvacinnated #waitfortheworldtoopenagain https://t.co/BLF9myYXuo
1371452462696124418,1,"My friends elderly mother has gone into hospital after having the Oxford jab, she had a stroke and bleed on the https://t.co/dkZ44t4vJi one can visit her, she is all alone and is likely to die.Please be careful with the vaccines #vaccine #OxfordAstraZeneca #COVID19"
1373767180643303430,3,"@UkBombers Woo hoo!  Got mine, 1st dose January second dose end of Feb. Good old #Moderna  We got to get it.  Let's ALL get vaccinated and get the #pandemic behind us. #VaccinesSaveLives https://t.co/emuUO91pbv"
1382581957226209285,2,"Dr Reddy's to Start Importing Russia-made Sputnik V Vaccine in April-June, Price under Discussion

https://t.co/F0ggsvmiCo

#DRREDDY #SputnikV #Russia https://t.co/DOckLtVHCo"
1377775048468094976,2,"Moderna mRNA ""hacked"" by scientists, posted online | DW News https://t.co/bqSMbLI6k5

#covid #moderna #mRNA #science #hack #opensource #medicine #vax #vaccine #corona #immunized https://t.co/tXruFE9CLT"
1381633381629329409,3,"@blogTO EMBARRASSING Moscow Russia everything is open business as usual. Ontario reporting 4401 cases of #COVID19 1282 new cases in Toronto #lockdown Closed business, Church ,no family, No Hope #MentalHealth Canada get out of Syria #SputnikV 91.6% effective https://t.co/DoLGQEKHwJ"
1350703576121712641,3,"Received my 1st dose of the #PfizerBioNtech COVID 19 vaccine yesterday. 

Been ~28 hours. No fever, chills, muscle aches so far. Very mild injection site pain. 

#VaccinesWork #CrushCovid #CovidVaccine #RD #RDN #IGotTheShot https://t.co/fttBRneshi"
1350593808174485504,2,"death toll INCREASES to 29: hashtag TWO... (January 16, 2021; 23:32 HKT) #PFIZERBIONTECH #NORWAY"
1384830377114554368,2,@ndtvfeed @ndtv This guy has definite some plans. He knows how to rule with the power n maintain it...@KremlinRussia_E  Go corona Go...#SputnikV all have some valid results.
1369521020789350402,2,Sources indicate the Subject Expert Committee (SEC) will meet tomorrow to consider #BharatBiotech’s application to remove #Covaxin from 'Clinical Trial Mode'. @TimsyJaipuria reports https://t.co/BMBjWEUdYZ
1374493811489923075,3,"After two long weeks of waiting after pre-registering via the MA website, I have finally been able to schedule my first vaccination appointment for this Sat at #Gillette! Oh, I am so happy &amp; relieved! ? #StepForward #CovidVaccine #Moderna"
1369968137966387208,2,"Thousand peoples can't withdraw their Money from #IRONFX #broker . Why authorities doing nothing?

#Google #Amazon #Apple #QQQ #NASDAQ100 #astrazeneca #PfizerBiontech #JnJ #fx #investing #Trending #forexsignals #markets #WallStreet #alibaba #money #fxcm  

https://t.co/z2V1Lp7Xa1"
1381904228881293314,2,"With approval to 3rd vaccine (#SputnikV) &amp; its roll out expected in a few weeks, India's #VaccinationDrive will get a shot in the arm. Other #vaccine firms which have been launched worldwide with no adverse events should be considered expeditiously. 

https://t.co/m04FqtyZld"
1378084670269702147,2,I think Twitter should be hired as the official Marketing Partner for #SputnikV
1364645411433013250,2,@RWalensky Is anyone trying to determine whether or not the vaccines prevent long covid given even mild disease can result in it? #coronavirus #LongCovid #Moderna #PfizerVaccine #Pfizer #johnsonandjohnson #PfizerBioNTech
1382018664505999361,2,"@fordnation @celliottability @SylviaJonesMPP EMBARRASSING STEALING MUSLIMS OIL Who is eating alone because Trudeau Canada forced you to stay home #lockdown no family, no business, no church, no life #MentalHealth Order Russia #SputnikV Get out of Syria #COVID19 #Ramadan2021 #Syria #Ramadan2021 #Jesus https://t.co/CQCY1vsPjv"
1372755506826072068,2,"@fandomlover42 @Chunmuncharu @blindwoke @Cryptic_Miind There are 120 crore sanghis who you disagree.. ??

Arnab is exposing anti-nationals he is sanghi, 
Emmanuel Macron is taking help of Yogi ji he is also sanghi.
Countries are praising Modi ji bcoz they are provided with free #Covaxin are also sanghi.
Joe Biden is sanghi too.??"
1382126956896944129,3,Fully vaccinated ?? #GetVaccinated #COVIDVaccination #Moderna #vaccinated https://t.co/hpkVAIkCCP
1369974527292186627,2,"No vaccine shortage in any state in the country: Health Secretary Rajesh Bhushan on #COVID19 situation in the country

@SerumInstIndia @adarpoonawalla @NPoonawalla @MoHFW_INDIA #CovishieldVaccine #Covaxin #SerumInstitute @BharatBiotech @kiranshaw  @ICMRDELHI https://t.co/85vHy2FCFR"
1379602075621842945,1,I think I’m getting better but then it comes back around with the headaches and muscle aches #moderna
1372161164906487814,2,"Gland Pharma to Make 252 Mn Doses of Sputnik V Vaccine
Read more: https://t.co/fWS0VXMdED

#latestnews #GlandPharma #Doses #SputnikV https://t.co/XukGySEtS3"
1385198376002605057,2,"The central government said it liberalised the vaccination drive to allow states, private hospitals and industrials to procure the doses directly from manufacturers.

#Covid #vaccinated #COVID19 #COVID19Vaccine #coronavirus #vaccine #Covaxin #CoronavirusPandemic #CoronaVaccine https://t.co/jJN4tSYnj5"
1372114032015118338,3,Approve #SputnikV  ? vaccine. https://t.co/4tWXWRfuSA
1384806771059871748,2,"@AdityaRajKaul @adarpoonawalla @SerumInstIndia But why did Govt allocate more taxpayers money to #Covishield #CovishieldVaccine and less for #Covaxin? 

GOI allocated Rs 3,000 Cr for SII #Covishield and Rs 1567.50cr for Bharat Biotech #Covaxin

https://t.co/iIAdkSe21a"
1381545345134387223,2,Breaking: #SputnikV Vaccine approved for Emergency use in India
1366589505491202051,2,No comments! #Covaxin https://t.co/55jP8bn997
1366365102224547845,3,"As the second phase of #India’s #COVIDVaccination drive against #COVID19 begins today, the @MoHFW_INDIA informs that those eligible for immunisation can register and book appointments from 9am to 3pm on March 1. #Covaxin #IndiaFightsCorona"
1384191327093477382,3,People who received their first dose of #Moderna #COVID19 vaccine from us during the week of March 22 and have not yet scheduled a second dose appointment may show up without an appt as outlined below or call 832-393-5190 to schedule an appt. https://t.co/zZJMXBAWgU #HouNews https://t.co/LFaJRVBYSm
1371835694256115718,2,"5/vaccinated to have any chance of halting this pandemic. These countries inc Ireland have a responsibility not only to their citizens, but also worldwide and must base their decisions on evidence #OxfordAstraZeneca #CovidVaccine https://t.co/NCHAL5dQJo"
1383327539246993413,1,"Blood-clotting illness PVT 30x more prevalent in #Moderna, #Pfizer Covid-19 recipients than #AstraZeneca – Oxford researchers. #Frauci owns the #mRNA patent #corruption #greed #BanMRNA  https://t.co/pG8DCARLCc"
1383360939680886792,2,"@rishabsingh4 @ARanganathan72 Other than Mexico, Zimbabwe, Nepal, Iran and Mauritius have also given Emergency Use Authorisation (EUA) to #Covaxin..

Bharath biotech has applied for EUA in over 40 countries..

https://t.co/tU59QVDaYO"
1381952606025744387,2,Moderna and Pfizer looking at Johnson and Johnson like #Moderna #Pfizer #JohnsonandJohnson https://t.co/obUtgk5P8b
1364788723456507907,2,"#covid #Moderna 2nd dose day 5 no more side effects &amp; injection site is no longer warm to the touch, red, swollen or itchy for mom (70s health conditions) &amp; me (40s healthy essential worker)
See profile for previous updates
I hope my tweets after both doses were helpful."
1380521395101163522,2,@RahulGandhi #CHINESEAGENT?? crying-2IMPORT foreign Vaccine ? #SINOPAC #PFIZER #MODERNA after having attacked @BharatBiotech #COVAXIN largest Vaccine destruct in @INCIndia ruled States #VACCINESCAM sold to PAKISTAN ILL-Legaly by CONGI @capt_amarinder @bhupeshbaghel @NIA_India https://t.co/l0qQ341alo
1379991714920689666,2,"MARKETMOVERS: Corporate Actions / Board Meetings https://t.co/h0CUSxMVUd 
#BrokenButBeautiful3 
#Covaxin 
#TheBigBullWatchParty 
#CoronaVaccine 
#AskTheBigBull 
#WWENXT 
#NXTTakeover 
#ONEChampionship"
1377574179273199625,2,"@MukulAgarwal66 @NagpurKaRajini @narendramodi One reason could be that after pushing the efficacy of #Covaxin in the press, only #Covisheild is being offered everywhere. No explanation.  Saw scores of people asking for Covaxin when I went to get my shot. Many opted to wait and went back home."
1373955503630467076,2,"Here are the five firms making #SputnikV in #India
#Vaccine #Russia #OdishaBytes #OdishaBytesNews 
https://t.co/LGJ96WsdNf"
1379551228430966785,3,Best day ever. I got my first dose of vaccine. #Moderna #vaccinated https://t.co/TduXpCPg67
1381324819510218752,3,"Well the side effects of my covid jab have arrived. Feeling sick, knackered, aching all over, headache, sore throat, loss of appetite and been freezing all day. Apparently all side effects of the #oxfordastrazeneca vaccination, but I'm still happy that I've had it.."
1372417027248250882,2,@washingtonpost Can #Modi's #BharatBiotech give Numbers in front of World that #Covaxin is efficient &amp;effective to stop #Corona? Why #Modi doesn't give exact Numbers of Deaths or Suffering from #Corona ? Whatever Numbers represented through #ModiboughtNewschannels r Artificial not Correct.
1364223993243332611,3,"Lots of happy, smiling over 85 years olds delighted to get first dose of #PfizerBioNTech vaccine in @ChurchtownGP today!

Vaccines arrived 13.30 yesterday, all used by 13.30 today, long way to go but today is a good day!

#COVID19Vaccination @HSELive @ICGPnews @IMO_IRL @gpbuddy https://t.co/6CmifNsj7m"
1382327928541868032,2,"Moderna, the #coronavirus vaccine made in Switzerland!??
The #Moderna vaccine against Covid-19 was one of the first vaccines available in the world. All doses supplied to Europe are manufactured by a Swiss company, Lonza. 

Read more about it here?
https://t.co/aMIo5Ecshh"
1366269564934230021,3,"Today #PMModi took his first dose of the #COVID19Vaccination at AIIMS. 
He appeal to all those who are eligible to take the #vaccine and let us make India #COVID19 free! 
#CoronaVaccine 
#AIMS 
#Covaxin https://t.co/bebA0ltura"
1384768564674977797,1,"2nd dose ?? side effects it’s hurt more than Influenza vaccine, I swear ? #vaccinated #COVID19Vaccination #Sinovac https://t.co/LKalzeTsEX"
1367664186793201665,2,follow-up #sinovac https://t.co/YPo54TlOG5 https://t.co/UyVJXld2oF
1369102551522672647,2,#Russia is bent on spreading #disinformation that undermines confidence in the #PfizerBiontech #COVID19 #vaccine. #health  https://t.co/yZ2E6PTvXN
1372875611732054022,1,"The #deaths of 16 elderly people in Switzerland after being inoculated with #Pfizer and #Moderna #COVID-19 #vaccines underscore the potential danger of #mRNA vaccines to the age group, Chinese #vaccine experts said, further calling for caution.?????
https://t.co/xcwfEqrEPP"
1373809653625196544,2,"Gamaleya Centre to send researchers to Rome for lab studies of #SputnikV

@sputnikvaccine https://t.co/38Pf6qaDrj"
1360594863050395653,3,"AIIMS: #Covaxin effective for 9-12 months, no serious side-effects so far??

https://t.co/TARAeixeqG

$OCGN
#vaccine"
1367030692127850497,2,"PLAYING #GOD: Head of #MODERNA Says That They are #Hacking the #Software of #Life and Rewriting #GeneticCode: #Transhumanism 101
#SCIENCE #HEALTH #CLIMATE #NATURE https://t.co/okGE8qNGIJ"
1377858895813746689,3,Got Vaccinated. Waiting to know how to feel ?. So far so good. #covaxin #getvaccinatedindia https://t.co/nBoNuKzLmW
1383258666200039425,3,"One shot down, one to go! #COVID19Vaccination 
#Moderna"
1373382901581103105,2,"#Pakistan ??

Prime Minister Imran Khan @ImranKhanPTI  tested positive for #COVID19, two days after he received his 1st dose of the 2-dose #Sinopharm vaccine. Officials say Khan was likely already infected with COVID-19 before he received the vaccine. https://t.co/OYVcq4xkcD"
1384758140055474176,2,@NicolasBideau @Suisse @EtatdeVaud @reb_ruiz Got mine yesterday!  #Beaulieu #Lausanne #Moderna #JustGetTheJab
1373941786339590147,3,I had the #OxfordAstraZeneca vaccine on Friday and I am suffering from no side affects. It is really important for people to have the vaccine when they are invited to have it if we want to get back to normal. #COVID?19
1350561841114705920,2,@HospChiefPharm this why registered hcp such and nurses and pharmacist need to be involved with the planning and supervision of the national protocol #AstraZeneca #PfizerBioNTech
1373621545353019395,3,"1st Vaccine done Friday, my arm is still sore AF.  Yesterday I was so lethargic, had a headache, nothin some good old Mother Earth couldn’t cure ?????????? #Moderna"
1375629500562563076,2,"#COVID19India | Both #Covishield &amp; #Covaxin are safe &amp; immunogenic, no significant adverse event following immunization has been reported till date: Health Minister 
@drharshvardhan https://t.co/8fm1JZaiCe"
1377088650102460417,2,@c400_t @iamshinerk The cause of death is as yet unknown ! #Covishield  and #Covaxin both have been administered to millions across the globe already with no major side effects reported.
1366371000384843787,2,Sad to see he prioritized #Covaxin over your #CovishieldVaccine https://t.co/0v1HgrOqP1
1377399373944922117,3,"My vaccination story: I took my wife to get her vaccine at a #JerseyCity school, and they had a few doses left over at the end of the day. My appointment was for tomorrow, but I got mine a day early! #FirstShot #moderna"
1381853051212865537,3,"Vaccination done successfully?
1st dose #Covaxin
My mother take a vaccine today. ????
Vaccine is ""safe"" #vaccinated
#vaccine #VaccineForAll https://t.co/WtTyoUafnH"
1381981945404350470,2,"Good morning fam! As expected, the injection site is sore but tolerable. I'm doing the massage and arm exercises. And I was able to sleep on my left side. #Vax2 #Moderna"
1374360825742303239,2,"Russia tests one-dose 'light' version of Sputnik V shot in UAE, Ghana: Report
#Russia #SputnikV #UAE #TheTimesOfHind https://t.co/u420h1PaFp"
1362412841739948034,3,"Your questions about the COVID vaccine—answered.

Please join the NYS Vaccine Equity Task Force for a conversation about the #Moderna COVID vaccine, featuring clinicians &amp; representatives from Moderna. 

Watch live FRIDAY, 6:30pm, at https://t.co/1YXTpkmsne?. https://t.co/ho4VuUhW47"
1371000493636521986,2,"@ananthkrishnan So #USELESS @DrSJaishankar wants to bribe the world into silence about #HumanRightsViolations just coz Poonawalla makes 
#OxfordAstrazeneca UK vaccine?! ?
#NotInMyName Don’t accept bogus elections with EVMs that vote for lotus, #ModiCodeOfConduct ECI,Electoral bonds n sold media"
1384812746294714369,3,"We made our own vaccine in this one year #Covaxin 
How many countries in world have been able to do so?
Don't rant on my TL that we are back to 2020
Be proud you belong to India!
#GetVaccinated #MaskUpIndia https://t.co/8aWnd75ve9"
1382757870924627971,2,"I'd be willing to bet that majority of vaccines that @fordnation is hording in his freezers are #Pfizer, #Moderna vaccines. #AstraZeneca are vaccines #Ford is shipping to Pharmacies. How many think that Conservative Hot Spot Ridings are getting #Moderna &amp; #Pfizer vaccines? https://t.co/noS9KKrjgY"
1367959584028176386,3,#Moderna #2 in the books! Thank you to everyone who made this possible! #CovidVaccine #NewNormal #wearamask #grateful https://t.co/1fR5KqcAXJ
1377504648811048976,2,"The government plans to distribute the Covid-19 vaccines to all provinces nationwide this month, starting today.  

Read more: https://t.co/vuH22plNnJ

#PublicHealthMinistry #COVID19 #vaccine #Sinovac #???????? #???????????????? #?????19 #?????? #??????????????? #??????? https://t.co/0ts9myRpb6"
1377144186785259526,2,On agenda today ( right below ) ... On agenda tomorrow - #SputnikV https://t.co/3Y53gLJOCp https://t.co/EvVmcZO9ly
1374068809733115908,3,"Just had the vaccine, I'm in the club now ?????? #OxfordAstraZeneca #COVID19Vaccine https://t.co/OuCdux3m4H"
1374336330050662408,2,"HOME MINISTRY: FOR STRICT ENFORCEMENT OF WEARING OF FACE MASKS, HAND HYGIENE AND SOCIAL DISTANCING, STATES AND UTS MAY CONSIDER ADMINISTRATIVE ACTIONS, INCLUDING IMPOSITION OF APPROPRIATE FINES  #AstraZeneca #Pfizer #SputnikV #banknifty #banking #BSE #NSE #HomeMinister #testing"
1371742184731463682,3,"Europe's medicines regulator has been attempting to reassure countries who've stopped using the #OxfordAstraZeneca coronavirus vaccine. There've been 30 cases of blood clots, although experts say the risk is tiny, given that close to 5 million people have had the jab. @UCBMedia"
1382052506692251649,3,2nd shot done. Vaccinated. #worthit #freedom #get vaccinated #moderna
1370546717863649288,2,@WSJ Here are the comparisons of #Moderna #Pfizer_BioNTech #JohnsonAndJohnson #astrazenecavaccine #Novavax #Sputnik #Sinovac . #CovidVaccine #Vaccineswork All the vaccines ? are good. https://t.co/m4S9n4Z5gY
1378359776288108545,2,"The best comprehensive video on #Covid19 , #vaccine and #treatment.out there. 
All you need to know.
MDs and patients please watch.
#Coronavirus #SARSCOV2 #Hydroxychloroquine #Ivermectin #mRNA #Biontech #Moderna #AstraZeneca #johnsonandjohnson 

https://t.co/14HuqBxGh7"
1349651671266295810,1,A ‘healthy’ doctor died two weeks after getting a COVID-19 vaccine; CDC is investigating why. #Vaccine #PfizerBioNTech https://t.co/56YFhdxHP0
1357763043774636039,3,Let’s get this vaccine done honey! #vaccine #Pfizer #COVAX #CovidVaccine #PfizerBioNTech https://t.co/vKVJFM9tUG
1375134131412070409,2,"#PfizerBiontech began testing their #COVID19 vaccine in children under 12, with hopes of expanding vaccination to that age range by early 2022, the U.S. drugmaker said 

#coronavirus #vaccine #Pfizer
https://t.co/RP7J7NDlo9"
1350409872739889152,3,"Anti vaxxers have jumped on it like demented Wakefield tribute acts. These people never learn, they just make idiots of themselves constantly. Back to KS1 Science for you, dickheads #Pfizer #Norway #PfizerBioNTech #PfizerVaccine"
1380625030309117957,2,Any other Covid Long Haulers dreaming of Krispy Kreme donuts once they are fully vaccinated? @krispykreme #LongCovid #longhaulers #PASC #ME #CFS #CFSME #FBLC #MedTwitter #PfizerGang #AstraZenaca #Moderna #VaccinesSaveLives #cdc @CDCgov
1371762850994270210,2,"I wonder how many of the Scots who were waving their wee EU flags a few months ago are standing with their European counterparts now - or are you now in the 'vaccinate me now and I'll think about it later' camp?

#OxfordAstraZeneca #COVID19 https://t.co/IzAEVsCBC9"
1359649547929047046,3,2nd dose done!!! #moderna ? @ Kaiser Permanente Thrive https://t.co/fxZVhKcLZU
1365757269078511616,3,Fully vaccinated! ? #Moderna #covid19vacccine #c3isme #sisters https://t.co/QKnbPa8vkz
1373129200572321794,1,"#Covaxin is not still tested against virus containing the key immune evader substitution, #E484K present in both South Africa &amp; Brazilian variants https://t.co/WJvQClCQKf #"
1381022099943292928,2,"@DollyParton @VUMChealth I got my first #Moderna jab today, looking forward to the second in a few weeks. Thanks for investing in our future, @DollyParton! ?"
1382896982302154753,2,"So for Covaxin 2nd dose,I'm not getting any registration date till June in Murlidhar Laigude hospital,Dhayri
They don't allow without registration.
No hospitals with Covaxin hv appointments
How is my father supposed to take d dose? He took d first on 18march 
#Pune 
#Covaxin"
1370819840143859714,2,"@RUSI_org @HelenRamscar ""It was enough of an external nod of support to rocket Russia’s vaccine diplomacy too."" It is not difficult to notice that geopolitically speaking #Russia 's vaccine diplomacy is in line with the world's political divisions, no more than than anti-Americanism revisited. #SputnikV"
1373332986880520202,3,"@cafreeland Moscow Russia everything is open business as usual. Ontario Canada is reporting 1829 cases of #COVID19 593 new cases in Toronto #lockdown Closed business, Church ,no family, No Hope #MentalHealthMatters Canada get out of Syria #SputnikV 91.6% effective https://t.co/DSH0zCyIta"
1366740141293846528,2,"#SputnikV for Norway?
Fordal, GM Barents Sec-t: There is no reason why Norway should not contact Russia to secure our vaccine.
Mo, County Council Leader: If someone falls overboard from the boat, we throw out a life buoy. We don’t ask where it came from.?
https://t.co/ic947hCwia"
1373268928147824641,3,Good Morning from #LasVegas where we are vaccinating up a storm today! Those 100 million arms will soon be 1.1 million! #PresidentBiden @Potus #GetVaccinated #PfizerCovidVaccine #Moderna #JohnsonAndJohnsonVaccine ????
1353637550691381248,2,"@samtapsell @bbcnickrobinson @TheBMA @BBCr4today So why has this analysis vanished from the debate? 

Seems the ideal solution to a supply issue.

Use 1/2 dose #oxfordvaccine for the majority, and use the logistically challenging #PfizerBioNTech jabs for those working near the cold chain facilities, NHS staff etc."
1378772404495785984,2,"The JVP has slammed the sacking of some members of the board of the National Medicinal Regulatory Authority (NMRA) for failing to approve the Sinopharm vaccine. Read the full story here 
https://t.co/61S73ZBWd6 via @colombogazette #Srilanka #lka #Sinopharm #COVID19 #Covid_19"
1369019772965244929,2,Got my first hit of the #Moderna vaccine. #VAHealthcare https://t.co/Nc3vaWqjfd
1349079976495243266,1,"I have a v.unwell Covid patient
Under 50 BAME HCW
Tested positive 3 days post 2nd Pfizer Covid vaccination
??
?
#WearAMask
#StayHomeSaveLives
#SocialDistancing
#COVID19
#PfizerBioNTech 
#lockdownuk 
#nhs"
1378379043939172353,2,"Biggest covid play coming. Vote it up. Best vaccine there is #ocgn
#covaxin #BTT https://t.co/qDxMuSKKqz"
1369942785441198080,2,CDSCO Committee recommends Bharat Biotech to drop clinical trial mode label for Covaxin #covaxin #bharatbiotechnews #covid19 #cdsco #bharatbiotech #covidvaccine #clinicaltrial #CDSCOCommittee https://t.co/YjneZ7lVQl
1367077724167098372,3,"Phase 3 Results of #COVAXIN - announced by 
@BharatBiotech Demonstrates Interim Clinical Efficacy of 81%..."
1374672869691691010,2,"In approximately one hour from now I get to feel a little prick.

No change there then....

#Covid19UK #OxfordAstraZeneca"
